session_id,intent_actual,intent_predicted,disease_actual,disease_predicted,regional_success,task_completed,fallback_triggered,messages_per_session,csat_score,latency_ms
sess_3234,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,11,4,492
sess_3235,disease_detection,disease_detection,healthy,healthy,1,1,0,7,3,549
sess_3236,disease_detection,disease_detection,rust,rust,1,1,0,8,5,319
sess_3237,market_prices,market_prices,N/A,N/A,1,1,0,10,4,359
sess_3238,crop_advisory,disease_detection,N/A,N/A,1,1,0,7,5,411
sess_3239,weather_forecast,weather_forecast,N/A,N/A,1,1,0,7,5,443
sess_3240,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,5,318
sess_3241,weather_forecast,crop_advisory,N/A,N/A,1,0,1,7,4,434
sess_3242,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,4,433
sess_3243,crop_advisory,crop_advisory,N/A,N/A,1,1,0,2,3,292
sess_3244,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,5,410
sess_3245,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,6,5,496
sess_3246,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,3,523
sess_3247,weather_forecast,weather_forecast,N/A,N/A,1,1,0,3,5,446
sess_3248,crop_advisory,crop_advisory,N/A,N/A,0,1,0,9,4,534
sess_3249,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,5,530
sess_3250,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,4,369
sess_3251,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,5,4,250
sess_3252,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,457
sess_3253,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,10,5,354
sess_3254,disease_detection,disease_detection,healthy,healthy,1,1,0,3,5,479
sess_3255,disease_detection,disease_detection,rust,rust,0,1,1,8,5,342
sess_3256,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,318
sess_3257,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,5,5,407
sess_3258,disease_detection,disease_detection,rust,powdery_mildew,1,1,0,12,5,491
sess_3259,crop_advisory,crop_advisory,N/A,N/A,0,1,1,7,4,410
sess_3260,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,4,5,408
sess_3261,weather_forecast,weather_forecast,N/A,N/A,1,1,0,7,5,400
sess_3262,weather_forecast,weather_forecast,N/A,N/A,1,1,0,11,5,480
sess_3263,disease_detection,disease_detection,powdery_mildew,rust,1,1,0,5,5,423
sess_3264,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,4,398
sess_3265,disease_detection,disease_detection,healthy,healthy,1,1,0,4,5,415
sess_3266,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,2,437
sess_3267,weather_forecast,weather_forecast,N/A,N/A,1,0,0,6,3,562
sess_3268,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,322
sess_3269,crop_advisory,crop_advisory,N/A,N/A,1,0,0,6,4,473
sess_3270,disease_detection,weather_forecast,healthy,healthy,1,0,0,6,3,589
sess_3271,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,0,0,4,3,453
sess_3272,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,4,413
sess_3273,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,4,471
sess_3274,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,347
sess_3275,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,387
sess_3276,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,222
sess_3277,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,4,385
sess_3278,disease_detection,disease_detection,healthy,healthy,1,1,0,7,5,478
sess_3279,crop_advisory,crop_advisory,N/A,N/A,1,1,1,3,5,582
sess_3280,weather_forecast,weather_forecast,N/A,N/A,1,1,0,2,5,488
sess_3281,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,6,5,460
sess_3282,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,5,311
sess_3283,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,370
sess_3284,weather_forecast,weather_forecast,N/A,N/A,1,0,0,10,4,370
sess_3285,disease_detection,disease_detection,healthy,healthy,1,1,0,7,5,584
sess_3286,disease_detection,disease_detection,healthy,healthy,1,1,0,12,5,401
sess_3287,crop_advisory,crop_advisory,N/A,N/A,0,0,0,5,5,488
sess_3288,market_prices,market_prices,N/A,N/A,1,1,0,7,4,453
sess_3289,disease_detection,disease_detection,powdery_mildew,leaf_blight,0,1,0,8,5,384
sess_3290,disease_detection,disease_detection,rust,rust,1,1,0,6,5,543
sess_3291,crop_advisory,disease_detection,N/A,N/A,1,1,0,5,5,467
sess_3292,disease_detection,disease_detection,healthy,healthy,1,1,0,6,5,385
sess_3293,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,5,314
sess_3294,market_prices,market_prices,N/A,N/A,1,1,0,2,5,321
sess_3295,disease_detection,disease_detection,rust,powdery_mildew,1,1,0,3,5,467
sess_3296,crop_advisory,crop_advisory,N/A,N/A,0,1,0,4,5,473
sess_3297,disease_detection,disease_detection,healthy,healthy,1,1,0,4,4,379
sess_3298,disease_detection,disease_detection,healthy,healthy,1,0,0,7,5,609
sess_3299,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,3,434
sess_3300,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,313
sess_3301,market_prices,market_prices,N/A,N/A,0,1,0,7,5,400
sess_3302,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,4,520
sess_3303,disease_detection,disease_detection,rust,rust,1,0,0,10,5,458
sess_3304,disease_detection,disease_detection,healthy,healthy,1,1,0,10,4,357
sess_3305,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,4,4,419
sess_3306,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,6,1,426
sess_3307,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,2,300
sess_3308,disease_detection,disease_detection,healthy,healthy,1,1,0,6,4,496
sess_3309,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,4,540
sess_3310,crop_advisory,crop_advisory,N/A,N/A,1,1,0,2,5,343
sess_3311,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,511
sess_3312,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,4,295
sess_3313,disease_detection,disease_detection,healthy,healthy,1,1,0,4,4,405
sess_3314,disease_detection,disease_detection,rust,rust,1,1,0,6,5,470
sess_3315,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,3,375
sess_3316,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,4,518
sess_3317,disease_detection,disease_detection,healthy,healthy,1,1,0,2,4,580
sess_3318,crop_advisory,crop_advisory,N/A,N/A,1,1,0,10,4,498
sess_3319,crop_advisory,crop_advisory,N/A,N/A,1,0,0,7,5,442
sess_3320,weather_forecast,weather_forecast,N/A,N/A,1,1,0,11,5,425
sess_3321,disease_detection,disease_detection,healthy,healthy,1,0,0,5,3,395
sess_3322,crop_advisory,crop_advisory,N/A,N/A,1,1,1,7,5,471
sess_3323,weather_forecast,weather_forecast,N/A,N/A,1,1,0,8,5,504
sess_3324,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,430
sess_3325,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,3,248
sess_3326,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,537
sess_3327,weather_forecast,weather_forecast,N/A,N/A,1,1,0,8,5,421
sess_3328,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,6,4,529
sess_3329,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,336
sess_3330,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,4,521
sess_3331,crop_advisory,crop_advisory,N/A,N/A,0,1,0,4,5,382
sess_3332,disease_detection,disease_detection,rust,rust,1,1,0,5,4,389
sess_3333,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,1,1,422
sess_3334,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,4,365
sess_3335,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,4,495
sess_3336,market_prices,market_prices,N/A,N/A,1,1,0,8,4,542
sess_3337,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,4,259
sess_3338,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,2,316
sess_3339,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,4,353
sess_3340,crop_advisory,crop_advisory,N/A,N/A,0,1,0,5,4,332
sess_3341,weather_forecast,weather_forecast,N/A,N/A,1,1,0,7,2,599
sess_3342,crop_advisory,crop_advisory,N/A,N/A,1,0,0,5,5,384
sess_3343,disease_detection,disease_detection,healthy,healthy,1,1,0,7,4,430
sess_3344,weather_forecast,weather_forecast,N/A,N/A,0,1,0,6,4,391
sess_3345,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,425
sess_3346,disease_detection,disease_detection,healthy,healthy,0,1,0,5,4,412
sess_3347,disease_detection,disease_detection,healthy,healthy,1,1,0,8,4,385
sess_3348,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,1,5,565
sess_3349,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,7,4,506
sess_3350,disease_detection,crop_advisory,healthy,leaf_blight,1,1,0,4,4,439
sess_3351,weather_forecast,weather_forecast,N/A,N/A,1,0,0,7,5,322
sess_3352,market_prices,market_prices,N/A,N/A,1,1,0,5,5,354
sess_3353,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,1,462
sess_3354,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,4,4,489
sess_3355,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,9,3,524
sess_3356,crop_advisory,crop_advisory,N/A,N/A,0,1,0,11,4,455
sess_3357,disease_detection,disease_detection,rust,rust,1,1,0,3,5,295
sess_3358,crop_advisory,crop_advisory,N/A,N/A,1,1,0,2,4,704
sess_3359,crop_advisory,crop_advisory,N/A,N/A,0,1,0,4,5,416
sess_3360,crop_advisory,crop_advisory,N/A,N/A,1,1,0,12,5,475
sess_3361,disease_detection,disease_detection,rust,rust,1,1,0,4,5,350
sess_3362,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,396
sess_3363,disease_detection,disease_detection,rust,leaf_blight,1,1,1,1,4,590
sess_3364,market_prices,market_prices,N/A,N/A,1,1,0,6,4,298
sess_3365,crop_advisory,crop_advisory,N/A,N/A,0,1,0,7,5,220
sess_3366,disease_detection,disease_detection,healthy,healthy,0,1,0,6,4,401
sess_3367,disease_detection,disease_detection,healthy,healthy,1,1,0,9,4,342
sess_3368,disease_detection,disease_detection,rust,rust,1,1,0,4,5,473
sess_3369,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,447
sess_3370,disease_detection,disease_detection,healthy,healthy,1,1,0,3,4,377
sess_3371,weather_forecast,weather_forecast,N/A,N/A,1,1,0,2,4,337
sess_3372,disease_detection,disease_detection,rust,rust,1,1,0,6,3,423
sess_3373,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,4,374
sess_3374,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,4,440
sess_3375,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,401
sess_3376,crop_advisory,disease_detection,N/A,N/A,1,0,0,9,5,317
sess_3377,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,9,4,364
sess_3378,disease_detection,disease_detection,healthy,rust,1,1,0,4,3,516
sess_3379,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,510
sess_3380,disease_detection,disease_detection,healthy,healthy,1,1,0,5,3,370
sess_3381,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,2,457
sess_3382,disease_detection,disease_detection,rust,rust,1,1,0,1,4,481
sess_3383,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,6,5,435
sess_3384,disease_detection,disease_detection,healthy,healthy,1,1,0,5,5,433
sess_3385,crop_advisory,crop_advisory,N/A,N/A,1,0,0,3,4,318
sess_3386,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,3,4,342
sess_3387,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,4,565
sess_3388,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,14,5,363
sess_3389,crop_advisory,crop_advisory,N/A,N/A,1,1,0,2,4,491
sess_3390,disease_detection,disease_detection,rust,rust,1,0,0,3,3,320
sess_3391,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,452
sess_3392,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,5,584
sess_3393,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,10,5,386
sess_3394,market_prices,market_prices,N/A,N/A,1,1,0,11,4,538
sess_3395,market_prices,market_prices,N/A,N/A,1,1,0,4,5,294
sess_3396,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,5,494
sess_3397,crop_advisory,crop_advisory,N/A,N/A,1,0,0,8,3,341
sess_3398,disease_detection,disease_detection,rust,rust,1,1,0,9,4,231
sess_3399,weather_forecast,weather_forecast,N/A,N/A,1,1,0,7,5,501
sess_3400,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,4,421
sess_3401,disease_detection,disease_detection,rust,rust,1,1,0,6,3,341
sess_3402,market_prices,market_prices,N/A,N/A,1,1,0,4,5,341
sess_3403,disease_detection,disease_detection,healthy,healthy,1,1,0,8,5,413
sess_3404,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,3,439
sess_3405,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,357
sess_3406,crop_advisory,crop_advisory,N/A,N/A,0,0,0,3,5,421
sess_3407,market_prices,market_prices,N/A,N/A,1,1,0,3,5,391
sess_3408,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,8,5,450
sess_3409,disease_detection,disease_detection,healthy,healthy,1,0,0,9,4,427
sess_3410,weather_forecast,weather_forecast,N/A,N/A,1,1,0,2,4,395
sess_3411,disease_detection,disease_detection,rust,leaf_blight,1,1,0,7,4,339
sess_3412,disease_detection,disease_detection,leaf_blight,leaf_blight,1,0,0,3,5,509
sess_3413,disease_detection,disease_detection,rust,rust,0,1,0,7,5,441
sess_3414,crop_advisory,disease_detection,N/A,N/A,1,1,0,3,4,354
sess_3415,weather_forecast,disease_detection,N/A,N/A,1,0,0,4,5,467
sess_3416,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,0,0,6,5,459
sess_3417,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,3,311
sess_3418,disease_detection,disease_detection,healthy,healthy,1,1,0,11,4,532
sess_3419,disease_detection,disease_detection,healthy,healthy,0,1,0,5,5,385
sess_3420,crop_advisory,disease_detection,N/A,N/A,1,1,0,6,4,425
sess_3421,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,381
sess_3422,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,337
sess_3423,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,5,394
sess_3424,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,4,427
sess_3425,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,509
sess_3426,weather_forecast,crop_advisory,N/A,N/A,1,1,0,7,4,491
sess_3427,crop_advisory,crop_advisory,N/A,N/A,1,0,0,8,5,523
sess_3428,crop_advisory,crop_advisory,N/A,N/A,0,0,0,3,4,544
sess_3429,weather_forecast,weather_forecast,N/A,N/A,1,1,0,14,5,550
sess_3430,weather_forecast,weather_forecast,N/A,N/A,1,0,1,5,5,386
sess_3431,market_prices,market_prices,N/A,N/A,1,1,0,5,2,483
sess_3432,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,3,483
sess_3433,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,5,466
sess_3434,crop_advisory,crop_advisory,N/A,N/A,0,1,0,5,4,555
sess_3435,disease_detection,disease_detection,powdery_mildew,powdery_mildew,0,1,0,11,1,433
sess_3436,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,7,5,477
sess_3437,weather_forecast,crop_advisory,N/A,N/A,0,1,0,3,4,446
sess_3438,market_prices,disease_detection,N/A,N/A,1,1,0,6,4,406
sess_3439,market_prices,market_prices,N/A,N/A,1,1,0,3,5,337
sess_3440,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,0,0,2,5,373
sess_3441,weather_forecast,crop_advisory,N/A,N/A,1,1,0,8,3,266
sess_3442,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,4,393
sess_3443,market_prices,market_prices,N/A,N/A,1,1,0,6,3,348
sess_3444,market_prices,market_prices,N/A,N/A,1,1,1,6,3,443
sess_3445,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,374
sess_3446,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,481
sess_3447,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,371
sess_3448,weather_forecast,weather_forecast,N/A,N/A,1,1,1,3,4,455
sess_3449,disease_detection,disease_detection,leaf_blight,leaf_blight,1,0,0,4,2,411
sess_3450,weather_forecast,weather_forecast,N/A,N/A,1,1,0,2,3,439
sess_3451,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,281
sess_3452,crop_advisory,crop_advisory,N/A,N/A,0,1,0,4,5,363
sess_3453,disease_detection,disease_detection,rust,rust,1,1,0,7,5,513
sess_3454,market_prices,market_prices,N/A,N/A,0,1,0,3,5,506
sess_3455,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,7,5,317
sess_3456,weather_forecast,weather_forecast,N/A,N/A,1,1,0,7,4,459
sess_3457,crop_advisory,crop_advisory,N/A,N/A,1,1,0,9,5,395
sess_3458,crop_advisory,crop_advisory,N/A,N/A,1,1,0,10,4,563
sess_3459,crop_advisory,crop_advisory,N/A,N/A,1,0,0,6,5,485
sess_3460,disease_detection,disease_detection,healthy,healthy,1,0,0,3,5,352
sess_3461,disease_detection,disease_detection,healthy,healthy,0,1,0,6,5,351
sess_3462,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,443
sess_3463,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,4,422
sess_3464,disease_detection,disease_detection,healthy,healthy,1,1,0,3,4,395
sess_3465,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,490
sess_3466,weather_forecast,weather_forecast,N/A,N/A,1,1,0,11,4,493
sess_3467,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,4,404
sess_3468,crop_advisory,crop_advisory,N/A,N/A,0,1,0,8,5,515
sess_3469,disease_detection,disease_detection,rust,rust,1,1,0,6,3,460
sess_3470,disease_detection,disease_detection,rust,rust,1,1,0,10,5,463
sess_3471,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,4,276
sess_3472,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,5,159
sess_3473,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,4,280
sess_3474,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,4,371
sess_3475,crop_advisory,crop_advisory,N/A,N/A,1,0,0,6,4,534
sess_3476,market_prices,market_prices,N/A,N/A,1,1,0,10,4,599
sess_3477,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,432
sess_3478,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,4,454
sess_3479,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,4,488
sess_3480,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,5,4,547
sess_3481,weather_forecast,weather_forecast,N/A,N/A,0,1,0,6,5,417
sess_3482,disease_detection,disease_detection,healthy,healthy,1,1,0,6,5,404
sess_3483,market_prices,market_prices,N/A,N/A,1,1,0,2,5,673
sess_3484,weather_forecast,weather_forecast,N/A,N/A,1,1,1,13,5,470
sess_3485,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,358
sess_3486,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,8,4,340
sess_3487,disease_detection,disease_detection,healthy,healthy,1,1,0,7,4,338
sess_3488,disease_detection,disease_detection,healthy,healthy,1,1,0,5,3,436
sess_3489,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,412
sess_3490,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,4,5,396
sess_3491,crop_advisory,disease_detection,N/A,N/A,1,1,0,7,5,198
sess_3492,crop_advisory,crop_advisory,N/A,N/A,1,0,0,6,4,409
sess_3493,crop_advisory,crop_advisory,N/A,N/A,0,1,0,9,5,462
sess_3494,crop_advisory,crop_advisory,N/A,N/A,1,1,0,9,4,533
sess_3495,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,9,4,456
sess_3496,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,615
sess_3497,crop_advisory,crop_advisory,N/A,N/A,1,0,0,5,5,459
sess_3498,disease_detection,disease_detection,rust,rust,1,0,0,5,4,451
sess_3499,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,371
sess_3500,disease_detection,disease_detection,healthy,healthy,1,1,0,7,4,491
sess_3501,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,581
sess_3502,market_prices,market_prices,N/A,N/A,1,0,0,9,4,382
sess_3503,disease_detection,disease_detection,rust,rust,1,1,0,4,4,447
sess_3504,crop_advisory,crop_advisory,N/A,N/A,0,1,0,6,5,437
sess_3505,crop_advisory,crop_advisory,N/A,N/A,1,1,1,9,3,440
sess_3506,market_prices,market_prices,N/A,N/A,1,1,0,5,5,502
sess_3507,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,5,579
sess_3508,crop_advisory,crop_advisory,N/A,N/A,1,1,1,8,5,380
sess_3509,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,1,9,4,427
sess_3510,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,1,9,5,554
sess_3511,disease_detection,disease_detection,rust,rust,1,1,1,3,4,343
sess_3512,market_prices,market_prices,N/A,N/A,1,1,0,5,5,402
sess_3513,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,476
sess_3514,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,558
sess_3515,market_prices,market_prices,N/A,N/A,1,0,0,4,4,303
sess_3516,disease_detection,disease_detection,healthy,healthy,1,1,0,5,4,489
sess_3517,disease_detection,disease_detection,healthy,healthy,1,0,0,5,3,394
sess_3518,disease_detection,disease_detection,healthy,healthy,1,1,0,7,4,448
sess_3519,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,5,4,392
sess_3520,disease_detection,disease_detection,healthy,healthy,0,0,0,6,4,460
sess_3521,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,5,471
sess_3522,disease_detection,market_prices,leaf_blight,leaf_blight,0,1,0,5,5,585
sess_3523,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,5,390
sess_3524,disease_detection,disease_detection,rust,rust,0,0,0,2,4,450
sess_3525,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,8,4,567
sess_3526,market_prices,market_prices,N/A,N/A,1,1,0,2,1,437
sess_3527,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,4,253
sess_3528,market_prices,market_prices,N/A,N/A,1,0,0,4,5,437
sess_3529,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,4,487
sess_3530,disease_detection,disease_detection,healthy,healthy,1,1,0,6,4,232
sess_3531,crop_advisory,crop_advisory,N/A,N/A,0,0,0,9,5,458
sess_3532,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,6,3,422
sess_3533,disease_detection,disease_detection,healthy,healthy,0,1,0,3,4,461
sess_3534,disease_detection,disease_detection,healthy,healthy,0,1,0,8,5,292
sess_3535,disease_detection,weather_forecast,leaf_blight,leaf_blight,1,1,0,2,5,350
sess_3536,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,3,5,335
sess_3537,disease_detection,disease_detection,rust,rust,1,1,0,7,5,622
sess_3538,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,373
sess_3539,disease_detection,disease_detection,leaf_blight,leaf_blight,1,0,0,8,3,472
sess_3540,disease_detection,market_prices,healthy,healthy,1,1,0,4,5,305
